nodeId,x,y,z,phi_x,phi_y,phi_z
123,0.651887,0.0181129,0.1,6.92337046826e-25,0,0
124,0.656625,0.0170098,0.1,0,0,0
125,0.656625,0.0170098,0.15,0.000451835832935,0.00165629322624,-5.62551464483e-06
126,0.651887,0.0181129,0.15,0.000395078998205,0.0014416528338,-4.4682575062e-06
127,0.113355,-0.0389032,0.1,0,0,0
128,0.108075,-0.0383793,0.1,0,0,0
129,0.108075,-0.0383793,0.15,0.00123028818795,0.0409172450673,0.000371207478765
130,0.113355,-0.0389032,0.15,0.00266651317973,0.0582105192099,0.000469370022494
131,0.118683,-0.0393971,0.1,0,0,0
132,0.118683,-0.0393971,0.15,0.00419791163571,0.0781408164429,0.000552420713327
133,0.565452,-0.060686,0.1,0,0,0
134,0.560369,-0.0604416,0.1,0,0,0
135,0.560369,-0.0604416,0.15,-0.0459896826987,-0.956694923689,2.37803509452e-05
136,0.565452,-0.060686,0.15,-0.0461413965326,-0.95806046328,-1.02370659247e-05
137,0.608372,-0.0627347,0.1,-1.38467409365e-24,0,0
138,0.603002,-0.0624799,0.1,3.46168471101e-25,0,0
139,0.603002,-0.0624799,0.15,-0.0426827584438,-0.868922596193,0.000215875885628
140,0.608372,-0.0627347,0.15,-0.0416010506304,-0.842733153858,0.000363480755246
141,0.592263,-0.0619691,0.1,2.7693481873e-24,0,0
142,0.586893,-0.0617122,0.1,2.7693481873e-24,0,0
143,0.586893,-0.0617122,0.15,-0.0451028038637,-0.927947134771,2.45449150135e-05
144,0.592263,-0.0619691,0.15,-0.0444408435861,-0.911631175597,4.27636006474e-05
145,0.570784,-0.0609415,0.1,2.7693481873e-24,0,0
146,0.570784,-0.0609415,0.15,-0.0461296892172,-0.955893929887,-1.2868369275e-05
147,0.581523,-0.0614553,0.1,-2.7693481873e-24,0,0
148,0.581523,-0.0614553,0.15,-0.0456074739006,-0.940797770445,1.01846393319e-05
149,0.66892,-0.0658645,0.1,0,0,0
150,0.66892,-0.0658645,0.15,-0.0192052492775,-0.37551763311,0.000273445118068
151,0.65663,-0.0652142,0.1,0,0,0
152,0.651315,-0.064933,0.1,0,0,0
153,0.651315,-0.064933,0.15,-0.0273686274118,-0.53708287472,0.000176840201786
154,0.65663,-0.0652142,0.15,-0.024996269162,-0.489819741609,0.00017608314965
155,0.613741,-0.0629895,0.1,0,0,0
156,0.613741,-0.0629895,0.15,-0.040393648727,-0.813497298575,0.000561365562609
157,0.629848,-0.0637824,0.1,0,0,0
158,0.624481,-0.0634991,0.1,0,0,0
159,0.624481,-0.0634991,0.15,-0.0376403790046,-0.74649033783,0.00123926588886
160,0.629848,-0.0637824,0.15,-0.0358941267252,-0.709093992007,0.000937225626847
161,0.645948,-0.0646464,0.1,6.92337046826e-25,0,0
162,0.645948,-0.0646464,0.15,-0.0296838405708,-0.583123278657,0.000261166979532
163,0.635215,-0.0640704,0.1,0,0,0
