nodeId,x,y,z,phi_x,phi_y,phi_z
357,0.597632,-0.0622251,0.15,0,0.953329045495,0
358,0.576154,-0.0611984,0.1,0,0.971517199745,0
359,0.576154,-0.0611984,0.15,0,0.971517199745,0
360,0.661568,-0.0654755,0.1,0,0.873922930665,0
361,0.661568,-0.0654755,0.15,0,0.873922930665,0
362,0.619111,-0.0632443,0.1,0,0.930800984533,0
363,0.619111,-0.0632443,0.15,0,0.930800984533,0
364,0.640581,-0.0643584,0.1,0,0.90404838546,0
365,0.640581,-0.0643584,0.15,0,0.90404838546,0
366,0.726741,-0.0691824,0.1,0,0.75684244493,0
367,0.726741,-0.0691824,0.15,0,0.75684244493,0
368,0.748197,-0.0704251,0.1,0,0.711100675291,0
369,0.748197,-0.0704251,0.15,0,0.711100675291,0
370,0.812056,-0.0243488,0.1,0,0.556729481808,0
371,0.812056,-0.0243488,0.15,0,0.556729481808,0
372,0.893605,-0.0803353,0.1,0,0.328060533935,0
373,0.893605,-0.0803353,0.15,0,0.328060533935,0
374,0.894252,-0.0500939,0.1,0,0.326139738483,0
375,0.894252,-0.0500939,0.15,0,0.326139738483,0
376,0.925251,-0.0826712,0.1,0,0.232678539018,0
377,0.925251,-0.0826712,0.15,0,0.232678539018,0
378,0.924052,-0.0600967,0.1,0,0.236340265371,0
379,0.924052,-0.0600967,0.15,0,0.236340265371,0
380,0.145414,0.0640194,0.1,0,0.441106789473,0
381,0.145414,0.0640194,0.15,0,0.441106789473,0
382,0.125409,0.0608462,0.1,0,0.383870219473,0
383,0.125409,0.0608462,0.15,0,0.383870219473,0
384,0.210005,0.0703291,0.1,0,0.612919465303,0
385,0.210005,0.0703291,0.15,0,0.612919465303,0
386,0.231468,0.07129,0.1,0,0.664764226023,0
387,0.231468,0.07129,0.15,0,0.664764226023,0
388,0.236422,0.0714437,0.1,0,0.67630997391,0
389,0.236422,0.0714437,0.15,0,0.67630997391,0
390,0.31777,0.0705548,0.1,0,0.840553366816,0
391,0.31777,0.0705548,0.15,0,0.840553366816,0
392,0.296303,0.0713958,0.1,0,0.80213576892,0
393,0.296303,0.0713958,0.15,0,0.80213576892,0
394,0.291346,0.0715309,0.1,0,0.792739669097,0
395,0.291346,0.0715309,0.15,0,0.792739669097,0
396,0.382947,0.0654679,0.1,0,0.933144787105,0
397,0.382947,0.0654679,0.15,0,0.933144787105,0
398,0.423889,0.0605475,0.1,0,0.97154920267,0
399,0.423889,0.0605475,0.15,0,0.97154920267,0
400,0.40377,0.063129,0.1,0,0.954649663257,0
401,0.40377,0.063129,0.15,0,0.954649663257,0
402,0.586087,0.032679,0.1,0,0.963650693027,0
403,0.590594,0.0317189,0.1,0,0.959771386952,0
404,0.590594,0.0317189,0.15,0,0.959771386952,0
405,0.586087,0.032679,0.15,0,0.963650693027,0
406,0.581147,0.0337312,0.1,0,0.967680743947,0
407,0.581147,0.0337312,0.15,0,0.967680743947,0
408,0.687602,0.00953855,0.1,0,0.83129154133,0
409,0.695189,0.00764023,0.1,0,0.817808157525,0
410,0.695189,0.00764023,0.15,0,0.817808157525,0
411,0.687602,0.00953855,0.15,0,0.83129154133,0
412,0.699921,0.00645595,0.1,0,0.809162849422,0
413,0.699921,0.00645595,0.15,0,0.809162849422,0
414,0.0058575,-0.0111125,0.1,0,0.0184008404172,0
415,0.00116659,-0.00441106,0.1,0,0.00366494236924,0
416,0.00116659,-0.00441106,0.15,0,0.00366494236924,0
417,0.0058575,-0.0111125,0.15,0,0.0184008404172,0
418,-2.85039e-05,0.000312318,0.1,0,0,0
419,-2.85039e-05,0.000312318,0.15,0,0,0
420,0.000354379,0.00536318,0.1,0,0.001113314233,0
421,0.000354379,0.00536318,0.15,0,0.001113314233,0
422,0.177961,-0.0435803,0.1,0,0.530407321033,0
423,0.172879,-0.0433124,0.1,0,0.516805594813,0
424,0.172879,-0.0433124,0.15,0,0.516805594813,0
425,0.177961,-0.0435803,0.15,0,0.530407321033,0
426,0.183294,-0.0438674,0.1,0,0.544535396913,0
427,0.183294,-0.0438674,0.15,0,0.544535396913,0
428,0.220862,-0.0456461,0.1,0,0.639508240506,0
429,0.215495,-0.045425,0.1,0,0.62645553808,0
430,0.215495,-0.045425,0.15,0,0.62645553808,0
431,0.220862,-0.0456461,0.15,0,0.639508240506,0
432,0.731311,-0.00169124,0.1,0,0.747381017692,0
433,0.731311,-0.00169124,0.15,0,0.747381017692,0
434,0.861637,-0.0395603,0.1,0,0.421120348569,0
435,0.866071,-0.0409629,0.1,0,0.408445485904,0
436,0.866071,-0.0409629,0.15,0,0.408445485904,0
437,0.861637,-0.0395603,0.15,0,0.421120348569,0
438,0.51679,0.0460588,0.1,0,0.998609181543,0
439,0.521985,0.0451597,0.1,0,0.997615759631,0
440,0.521985,0.0451597,0.15,0,0.997615759631,0
441,0.51679,0.0460588,0.15,0,0.998609181543,0
442,0.52695,0.0442594,0.1,0,0.996417981346,0
443,0.52695,0.0442594,0.15,0,0.996417981346,0
444,0.263851,-0.0473509,0.1,0,0.737196915102,0
